Date,Open,High,Low,Close,Adj Close,Volume
2021-06-24T11:17:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:18:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:19:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:20:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:21:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:22:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:23:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:24:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:25:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:26:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:27:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:28:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:29:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:30:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:31:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:32:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:33:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:34:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:35:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:36:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:37:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:38:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:39:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:40:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:41:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:42:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:43:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:44:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:45:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:46:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:47:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:48:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:49:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:50:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:51:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:52:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:53:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:54:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:55:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:56:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:57:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:58:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T11:59:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:00:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:01:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:02:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:03:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:04:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:05:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:06:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:07:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:08:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:09:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:10:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:11:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:12:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:13:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:14:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:15:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:16:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:17:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:18:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:19:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:20:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:21:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:22:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:23:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:24:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:25:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:26:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:27:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:28:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:29:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:30:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:31:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:32:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:33:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:34:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:35:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:36:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:37:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:38:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:39:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:40:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:41:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:42:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:43:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:44:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:45:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:46:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:47:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:48:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:49:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:50:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:51:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:52:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:53:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:54:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:55:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:56:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:57:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:58:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T12:59:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:00:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:01:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:02:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:03:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:04:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:05:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:06:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:07:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:08:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:09:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:10:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:11:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:12:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:13:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:14:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:15:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:17:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:18:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:19:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:20:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:21:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:22:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:23:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:24:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:25:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:26:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:27:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:28:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:29:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:30:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:31:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:32:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:33:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:34:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:35:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:36:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:37:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:38:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:39:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:40:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:41:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:42:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:43:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:44:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:45:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:46:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:47:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:48:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:49:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:50:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:51:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:52:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:53:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:54:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:55:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:56:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:57:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:58:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T13:59:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:00:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:01:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:02:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:03:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:04:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:05:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:06:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:07:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:08:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:09:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:10:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:11:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:12:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:13:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:14:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:15:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:16:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:17:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:18:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:19:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:20:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:21:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:22:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:23:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:25:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:26:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:27:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:28:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:29:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:30:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:31:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:32:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:33:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:34:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:35:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:36:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:37:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:38:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:39:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:40:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:41:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:42:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:43:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:44:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:45:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:46:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:47:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:48:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:49:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:50:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:51:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:52:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:53:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:54:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:55:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:56:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:57:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:58:00+0530,414.4,414.4,414.4,414.4,,0
2021-06-24T14:59:00+0530,463.9,463.9,463.9,463.9,,25
2021-06-24T15:00:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:01:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:02:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:03:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:04:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:05:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:06:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:07:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:08:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:09:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:10:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:11:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:12:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:13:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:14:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:15:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:16:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:17:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:18:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:19:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:20:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:21:00+0530,463.9,463.9,463.9,463.9,,25
2021-06-24T15:22:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:23:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:24:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:25:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:26:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:27:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:28:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-24T15:29:00+0530,463.9,463.9,463.9,463.9,,0
2021-06-25T09:44:00+0530,555,555,555,555,,0
2021-06-25T09:45:00+0530,555,555,555,555,,0
2021-06-25T09:46:00+0530,555,577.4,555,577.4,,25
2021-06-25T09:47:00+0530,577.4,577.4,500.4,500.4,,25
2021-06-25T09:48:00+0530,500.4,572.15,500.4,572.15,,25
2021-06-25T09:49:00+0530,572.15,572.15,572.15,572.15,,0
2021-06-25T09:50:00+0530,572.15,572.15,535,535,,50
2021-06-25T09:51:00+0530,535,535,535,535,,0
2021-06-25T09:52:00+0530,535,535,535,535,,0
2021-06-25T09:53:00+0530,535,535,535,535,,0
2021-06-25T09:54:00+0530,535,535,535,535,,0
2021-06-25T09:55:00+0530,535,535,535,535,,0
2021-06-25T09:56:00+0530,535,535,535,535,,0
2021-06-25T09:57:00+0530,535,535,535,535,,0
2021-06-25T09:58:00+0530,535,535,535,535,,0
2021-06-25T09:59:00+0530,535,535,498.5,498.5,,25
2021-06-25T10:00:00+0530,498.5,498.5,498.5,498.5,,0
2021-06-25T10:01:00+0530,498.5,498.5,498.5,498.5,,0
2021-06-25T10:02:00+0530,498.5,498.5,498.5,498.5,,0
2021-06-25T10:03:00+0530,498.5,498.5,498.5,498.5,,0
2021-06-25T10:04:00+0530,498.5,498.5,498.5,498.5,,0
2021-06-25T10:05:00+0530,498.5,498.5,498.5,498.5,,0
2021-06-25T10:06:00+0530,498.5,521.85,498.5,521.85,,25
2021-06-25T10:07:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:08:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:09:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:10:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:11:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:12:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:13:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:14:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:15:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:16:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:17:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:18:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:19:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:20:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:21:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:22:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:23:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:24:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:25:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:26:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:27:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:28:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:29:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:30:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:31:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:32:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:33:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:34:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:35:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:36:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:37:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:38:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:39:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:40:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:41:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:42:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:43:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:44:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:45:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:46:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:47:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:48:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:49:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:50:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:51:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:52:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:53:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:54:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:55:00+0530,521.85,521.85,521.85,521.85,,0
2021-06-25T10:56:00+0530,521.85,521.85,500,500,,0
2021-06-25T10:57:00+0530,500,500,500,500,,25
2021-06-25T10:58:00+0530,500,500,500,500,,0
2021-06-25T10:59:00+0530,500,500,500,500,,0
2021-06-25T11:00:00+0530,500,500,500,500,,0
2021-06-25T11:01:00+0530,500,500,500,500,,0
2021-06-25T11:02:00+0530,500,500,500,500,,0
2021-06-25T11:03:00+0530,500,500,500,500,,0
2021-06-25T11:04:00+0530,500,500,500,500,,0
2021-06-25T11:05:00+0530,500,500,500,500,,0
2021-06-25T11:06:00+0530,500,500,500,500,,0
2021-06-25T11:07:00+0530,500,500,500,500,,0
2021-06-25T11:08:00+0530,500,500,500,500,,0
2021-06-25T11:09:00+0530,500,500,500,500,,0
2021-06-25T11:10:00+0530,500,500,500,500,,0
2021-06-25T11:11:00+0530,500,500,500,500,,0
2021-06-25T11:12:00+0530,500,500,500,500,,0
2021-06-25T11:13:00+0530,500,500,500,500,,0
2021-06-25T11:14:00+0530,500,500,500,500,,0
2021-06-25T11:15:00+0530,500,500,500,500,,0
2021-06-25T11:16:00+0530,500,500,500,500,,0
2021-06-25T11:17:00+0530,500,500,500,500,,0
2021-06-25T11:18:00+0530,500,500,500,500,,0
2021-06-25T11:19:00+0530,500,500,500,500,,0
2021-06-25T11:20:00+0530,500,500,500,500,,0
2021-06-25T11:21:00+0530,500,500,500,500,,0
2021-06-25T11:22:00+0530,500,500,500,500,,0
2021-06-25T11:23:00+0530,500,500,500,500,,0
2021-06-25T11:24:00+0530,500,500,500,500,,0
2021-06-25T11:25:00+0530,500,500,500,500,,0
2021-06-25T11:26:00+0530,500,500,500,500,,0
2021-06-25T11:27:00+0530,500,500,500,500,,0
2021-06-25T11:28:00+0530,500,500,500,500,,0
2021-06-25T11:29:00+0530,500,500,500,500,,0
2021-06-25T11:30:00+0530,500,500,500,500,,0
2021-06-25T11:31:00+0530,500,500,500,500,,0
2021-06-25T11:32:00+0530,500,500,500,500,,0
2021-06-25T11:33:00+0530,500,500,500,500,,0
2021-06-25T11:34:00+0530,500,500,500,500,,0
2021-06-25T11:35:00+0530,500,500,500,500,,0
2021-06-25T11:36:00+0530,500,500,500,500,,0
2021-06-25T11:37:00+0530,500,500,500,500,,0
2021-06-25T11:38:00+0530,500,500,500,500,,0
2021-06-25T11:39:00+0530,500,500,500,500,,0
2021-06-25T11:40:00+0530,500,500,500,500,,0
2021-06-25T11:41:00+0530,500,500,500,500,,0
2021-06-25T11:42:00+0530,500,505.35,500,505.35,,25
2021-06-25T11:43:00+0530,505.35,516.3,505.35,516.3,,0
2021-06-25T11:44:00+0530,516.3,516.3,516.3,516.3,,50
2021-06-25T11:45:00+0530,516.3,516.3,516.3,516.3,,0
2021-06-25T11:46:00+0530,516.3,516.3,516.3,516.3,,0
2021-06-25T11:47:00+0530,516.3,516.3,516.3,516.3,,0
2021-06-25T11:48:00+0530,516.3,516.3,516.3,516.3,,0
2021-06-25T11:49:00+0530,516.3,516.3,516.3,516.3,,0
2021-06-25T11:50:00+0530,516.3,516.3,516.3,516.3,,0
